"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2019-03-04","20"," - - - - "," - - - - ","17","10","12"," - - - - ","11","10","11","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-04","21"," - - - - "," - - - - ","16","10","11","13","12"," - - - - ","13","4"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-04","22"," - - - - "," - - - - "," - - - - ","11","11"," - - - - "," - - - - ","3","16","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-04","23"," - - - - "," - - - - "," - - - - ","13","15","11","13","7","15","10"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","0"," - - - - "," - - - - "," - - - - ","14","19"," - - - - ","13","11","17","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","1"," - - - - "," - - - - ","24","11","16","13","14","10","17","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","2"," - - - - "," - - - - "," - - - - ","10","11","12","13","20"," - - - - ","5","7"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","3","20"," - - - - "," - - - - ","9","9","12","12"," - - - - ","26","9","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","4","13"," - - - - ","15"," - - - - "," - - - - "," - - - - ","11","5","16","6","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","5","9"," - - - - "," - - - - "," - - - - "," - - - - ","13","10","9","11","3","3"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","6","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","6","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","15","10","4","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","8"," - - - - "," - - - - "," - - - - ","18"," - - - - ","19","17","10","10","10","3"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","9"," - - - - "," - - - - "," - - - - ","15"," - - - - ","19"," - - - - ","19","9","10","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","10","20"," - - - - "," - - - - ","16","17","19","17","13","9","7","13"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","11"," - - - - "," - - - - "," - - - - ","14","15","18"," - - - - ","10","9","14","9","3","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","12"," - - - - "," - - - - ","30","13","10","19","23","26"," - - - - ","3","15","6","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","13"," - - - - "," - - - - ","32"," - - - - "," - - - - ","23","25","6"," - - - - ","9","10","4","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","14","30"," - - - - "," - - - - ","19","17","25","27","26","17","17","17","4","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","15","33"," - - - - "," - - - - ","21","17","27","27","60"," - - - - ","32","9","33","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","16","38"," - - - - "," - - - - ","25","16","30","32","23","22","21","24","31","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","17","41"," - - - - "," - - - - ","23","15","29","37","50","18","27","24","27","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","18","33"," - - - - "," - - - - ","23","15","29","39","37","18","18","39","14","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","19","28"," - - - - "," - - - - ","28","15","28","38","29","16","21","26","21","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","20","21"," - - - - ","28","21","16","31","37","24","16","8","26","19","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","21","18"," - - - - ","29","25","15","29","36","31","18","11","14","19","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","22","20"," - - - - ","24","22"," - - - - ","31","38","34","20","7","13","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-05","23","18"," - - - - ","21","26","27","31","30","17","17","11","17","18","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","0","19"," - - - - "," - - - - ","24","19","30","28","22","16"," - - - - ","17","33","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","1","29"," - - - - ","28","23","18","22","29"," - - - - ","18","20","29","17","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","2","22"," - - - - ","33","25","16","20","21","19","20","14","18","17","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","3","19"," - - - - ","29","26","17","21","23","16","21","8","16","21","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","4","18"," - - - - ","20","26","15","24","24","27","21","11","16","6","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","5","17"," - - - - ","19","24","14","23","26","29","21","14"," - - - - ","19","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","6","15"," - - - - ","20","24","14","29","29","16","22","4","20","34","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","7","14"," - - - - ","17","30","12","31","28","41","21","7","17","18","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","8","13"," - - - - ","13","33","19","32","30","14","23","4","21","7","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","9","12"," - - - - ","17","31","22","26","26","37","23","3","22","12","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","10","14"," - - - - ","29","27","25","31","24","16","22","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","11","18"," - - - - ","30","22","23","25","26","29","19","14"," - - - - ","15","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","12","18"," - - - - ","31","20","22","22","29","30","21","18"," - - - - ","25","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","13","21"," - - - - ","34","23","28","26","29","32","20","17"," - - - - "," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","14","27"," - - - - ","36","23","27","26","34","51","22","17"," - - - - ","60","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","15","29"," - - - - ","39","27","22","27","39","39","31","29"," - - - - ","19","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","16","30"," - - - - ","35","24","23","29","41","55","20","15","8"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","17","28"," - - - - ","30","22","20","27","43","63","19","24","2","23","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","18","27"," - - - - ","29","30","22","33","44","44","19","20","9","22","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","19","27"," - - - - ","30","25","23","27","42","35","27","12","14","42","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","20","30"," - - - - "," - - - - ","29","28","32","38","19","31","19","24","33","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","21","32"," - - - - ","36","28","29","32","41","22","37","17","40"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","22"," - - - - "," - - - - ","38","33","27","35","44","16"," - - - - ","17","22"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-06","23","45"," - - - - ","40","33","26","41","54","29","65","23","36","40","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","0","53"," - - - - ","44","51","24","30","52","31","63","15","27","45","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","1","60"," - - - - ","47","44","23","30","43","31","61","27","30","9","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","2","68"," - - - - "," - - - - ","42","20","34","49","19","55","23","42","62","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","3","73"," - - - - ","58","39","17","31","45","18","44","22","45","64"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","4","79"," - - - - ","58","40","16","28","46","24","35","22","36","40","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","5","64"," - - - - ","65","47"," - - - - "," - - - - ","49","38","38","39","32","55","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","6","55"," - - - - ","74","52"," - - - - ","41","52","42","40","22","42","46","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","7","65"," - - - - ","76","51","37","46","56","42","50","19","43","38","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","8","77"," - - - - ","75","52","39","64","66","35","57","28","53","37","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","9","68"," - - - - ","70","52","43","52","87","33","56","6","43","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","10","52"," - - - - ","71","42","50","56","79","28","37","35","50","30","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","11","53"," - - - - ","86","45","49","52","78","63","48","33","41","41","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","12","57"," - - - - ","93","39","58","56","59"," - - - - ","49","37","32","53","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","13","59"," - - - - ","96","41","63","57","73","52","50","47","40","60","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","14","71"," - - - - ","82","49","47","58","88","70","47","50","27","58","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","15","71"," - - - - ","61","50","31","62","75","43","34","43","19","42","37"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","16","51"," - - - - ","46","34","29","57","77","44","21","30","12","29","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","17","40"," - - - - ","37","21","18","36","68","35","12","15","20","11","38"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","18","30"," - - - - ","22","15","15","23","44","20","13","26","28","22","41"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","19","20"," - - - - ","19","18","13","20","35","33","19","26","28","18","36"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","20","16"," - - - - ","20","62","15","22","33","38","34","35","31","15","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","21","15"," - - - - ","20","45","18","31","34","14","43","15","43","10","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","22","17"," - - - - "," - - - - ","47","20","35","33","25","70","15","59","34","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-07","23","40"," - - - - "," - - - - ","33","18","27","32","39","61","14","11","42","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","0","50"," - - - - "," - - - - ","19","22","25","28","49","35","17","15","34","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","1","35"," - - - - ","37","21","24","17","30","41","31","14","11","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","2","33"," - - - - ","24","16","22","11","33","19","52","16","17","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","3","31"," - - - - ","31","15","18","22","29","6","30","17","10","15","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","4","30"," - - - - ","46","17","18","24","22","12","22","18","5","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","5","31"," - - - - ","46","25","22","30","21","20","17","19","15","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","6","35"," - - - - ","42","27","32","25","21","34","21","17","19","16","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","7","40"," - - - - ","43","29","29","19","22","42","22","11","19","24","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","8","48"," - - - - ","55","29","27","22","24","34","30","12","24","74","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","9","64"," - - - - ","58","29","31","27","25","38","38","3","22","16","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","10","62"," - - - - ","66","33","44","28","27","9","46","5","18","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","11","25"," - - - - ","74","40","51","36","25","44","46","23","13","55","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","12","35"," - - - - ","100","38","52","44","25","37","37","33","17","55","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","13","53"," - - - - ","91","55","48","47","38","18","31","59","49","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","14","71"," - - - - ","74","42","34","41","52","45","30","78","28","53","41"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","15","55"," - - - - ","58","34","33","33","56","32","28","59","22","35","41"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","16","45"," - - - - ","51","27","22","36","49","29","13","45","18","24","58"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","17","37"," - - - - ","30","14","14","25","44","29","17","25","20","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","18","23"," - - - - ","24","13","12","14","38","18","13","4","16","2","43"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","19","17"," - - - - ","21","15","11","17","23","37","17","5","19","11","37"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","20","15"," - - - - ","20","23","11","23","19","19","31","7","17"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","21","16"," - - - - ","18","25","16","28","20","23","33","7","25","38","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","22","20"," - - - - ","18","31","21","34","26","44","36","10","17","40","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-08","23","39"," - - - - "," - - - - ","39","20","31","29","24","29","10","18","45","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","0","52"," - - - - ","38","37","21","34","33","12","24","9","17","46"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","1","32"," - - - - ","41","32","19","31","28","25","18","24","22","66"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","2","28"," - - - - ","48"," - - - - ","20","39","23","22","21","10","21","65","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","3","26"," - - - - ","48"," - - - - ","20","29","19","20","28","16","20","41","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","4","27"," - - - - ","43"," - - - - ","21","26","18","26","29","12","26","35","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","5","27"," - - - - ","42"," - - - - ","21","24","19","24","31","11","16","39","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","6","35"," - - - - ","38"," - - - - ","24","27","18","31","30","15","29","39","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","7","40"," - - - - ","36"," - - - - ","26","30","16","24","41","18","31","38"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","8","39"," - - - - ","43"," - - - - ","26","39","13","44","59","12","42","45"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","9","45"," - - - - ","45"," - - - - ","24","64","11","33","52","16","52","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","10","41"," - - - - ","45"," - - - - ","36","24","14","15","62","9","63","29","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","11","21"," - - - - ","47"," - - - - ","24","21","11","16","67","29","49","12","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","12","14"," - - - - ","38"," - - - - ","17","12","8","24","39","8","41","6","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","13","14"," - - - - ","26"," - - - - ","15","11","7","13","23","12","44","9","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","14","10"," - - - - ","20"," - - - - ","9","9","8","13","21","22","37","13","49"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","15","13"," - - - - ","14"," - - - - ","9","6","6","7","15","15","21"," - - - - ","33"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","16","11"," - - - - ","13"," - - - - ","13","10","5"," - - - - ","16","9","34","2","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","17","13"," - - - - ","23"," - - - - ","16","17","14","25","17","17","25","31","86"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","18","19"," - - - - ","24"," - - - - ","18","18","17","31","17","36","24","30","73"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","19","21"," - - - - ","26"," - - - - ","20","24","17","26","19","26","23","40","47"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","20","22"," - - - - ","29"," - - - - ","24","34","22","28","30","19","27","30","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","21","30"," - - - - ","32"," - - - - ","26","52","28","40","61","21","45","25","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","22","25"," - - - - ","29"," - - - - ","20","55","36","35","42","17","61","17","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-09","23","20"," - - - - ","26"," - - - - ","15","49","31","46","56","8","38","33","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","0","17"," - - - - ","26"," - - - - ","15","45","28","35","39","18","30","45"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","1","17"," - - - - ","23","40","16","46","35","28","29","17","28","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","2","16"," - - - - ","23","29","17","33","37","44","41","22","38","45"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","3","19"," - - - - "," - - - - ","26","18","22","32","36","51","10","36","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","4"," - - - - "," - - - - ","33","25","18","19","37","28","40","27","28","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","5","31"," - - - - ","33","27","16","18","30","23","21","3","28","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-03-10","6","32"," - - - - ","37","27","17","20","29","33","21","17","20","19"," - - - - "," - - - - "," - - - - ","µg/m³"
