ciudad,fecha,anio,mes,dia_semana,nombre_dia,semana,estacion_anio,CO,NO2,O3,PM25,SO2
CDMX,2023-05-20,2023,5,5,Saturday,20,Primavera,0.44083333333333335,0.02256041666666667,0.032301666666666666,21.83207070707071,0.0015442708333333335
CDMX,2023-05-21,2023,5,6,Sunday,20,Primavera,0.2684468795093795,0.014720796783625733,0.038788922101449276,16.68977272727273,0.001041634233821734
CDMX,2023-05-22,2023,5,0,Monday,21,Primavera,0.453858918128655,0.024125657894736845,0.03063269927536232,23.67367424242424,0.001963492063492064
CDMX,2023-05-23,2023,5,1,Tuesday,21,Primavera,0.6223226911976912,0.028390765107212477,0.03419787741545894,27.76212121212121,0.0012144097222222224
CDMX,2023-05-24,2023,5,2,Wednesday,21,Primavera,0.46676251234145977,0.023754486118277723,0.038217838987703125,24.693055555555556,0.0011268192693744165
CDMX,2023-05-25,2023,5,3,Thursday,21,Primavera,0.3785474386724386,0.020625024366471737,0.04138263586956522,24.613068181818182,0.0019503676470588238
CDMX,2023-05-26,2023,5,4,Friday,21,Primavera,0.288895202020202,0.017122478070175442,0.037634652777777784,20.839015151515152,0.0014301470588235297
CDMX,2023-05-27,2023,5,5,Saturday,21,Primavera,0.25927489177489177,0.017438633040935674,0.04139166062801932,21.34090909090909,0.0027997685185185187
CDMX,2023-05-28,2023,5,6,Sunday,21,Primavera,0.2883253968253968,0.016341609977324263,0.036872301587301586,18.375,0.0022248677248677246
CDMX,2023-05-29,2023,5,0,Monday,22,Primavera,0.4923860171261487,0.02418683166248956,0.030154402173913044,16.53956228956229,0.0010824482570806102
CDMX,2023-05-30,2023,5,1,Tuesday,22,Primavera,0.44892956349206353,0.02248015873015873,0.03663284722222222,20.861742424242426,0.0011851851851851852
CDMX,2023-05-31,2023,5,2,Wednesday,22,Primavera,0.34412896825396827,0.019260732323232325,0.04833876811594203,24.809343434343432,0.0014212962962962964
CDMX,2023-06-01,2023,6,3,Thursday,22,Verano,0.3478759920634921,0.01716354427736007,0.05262312252964427,26.540530303030305,0.001025122549019608
CDMX,2023-06-02,2023,6,4,Friday,22,Verano,0.4150917919799499,0.021267434210526317,0.04963180857487923,27.38257575757576,0.0018811403508771933
CDMX,2023-06-03,2023,6,5,Saturday,22,Verano,0.4053012914230019,0.020095321637426902,0.041337841732542825,20.532765151515154,0.002153569688109162
CDMX,2023-06-04,2023,6,6,Sunday,22,Verano,0.23787499999999998,0.012975,0.04095999396135266,16.76818181818182,0.002391666666666667
CDMX,2023-06-05,2023,6,0,Monday,23,Verano,0.3751606968810916,0.018879869711042312,0.0401997821773637,26.446801346801347,0.006230604288499025
CDMX,2023-06-06,2023,6,1,Tuesday,23,Verano,0.3276471386800334,0.01788812134502924,0.04320884112867809,20.293497474747475,0.00139234022556391
CDMX,2023-06-07,2023,6,2,Wednesday,23,Verano,0.446890544375645,0.022269413986354777,0.0390446900353651,24.106712962962963,0.0014913764189886482
CDMX,2023-06-08,2023,6,3,Thursday,23,Verano,0.49309722222222224,0.021370847845717234,0.0403869522084196,22.22824074074074,0.0010266203703703704
CDMX,2023-06-09,2023,6,4,Friday,23,Verano,0.3902083333333333,0.02127481725146199,0.03819384646150951,19.95787037037037,0.0015656461414975348
CDMX,2023-06-10,2023,6,5,Saturday,23,Verano,0.41437227668845317,0.02092190545808967,0.045944534632034635,22.768181818181816,0.0016663011695906432
CDMX,2023-06-11,2023,6,6,Sunday,23,Verano,0.4460806440631808,0.02048556286549708,0.04465124458874459,23.16363636363636,0.0014102167182662541
CDMX,2023-06-12,2023,6,0,Monday,24,Verano,0.41446028265107215,0.022182992202729044,0.03170066738816739,16.76098484848485,0.00138015350877193
CDMX,2023-06-13,2023,6,1,Tuesday,24,Verano,0.3784990253411306,0.022496954191033144,0.043500000000000004,16.014099326599325,0.0013720394736842108
CDMX,2023-06-14,2023,6,2,Wednesday,24,Verano,0.3415933074618736,0.02063877422313955,0.0469657867494824,18.719402356902357,0.0015892543859649126
CDMX,2023-06-15,2023,6,3,Thursday,24,Verano,0.36664230019493177,0.020161062378167643,0.05077025613275613,23.37962962962963,0.0020346543441938183
CDMX,2023-06-16,2023,6,4,Friday,24,Verano,0.34274679243042244,0.017320136559740854,0.048616359636740075,21.36953914141414,0.0015629154958102327
CDMX,2023-06-17,2023,6,5,Saturday,24,Verano,0.32572222222222225,0.017067763157894735,0.03802513586956522,14.772811447811447,0.0015173160173160172
CDMX,2023-06-18,2023,6,6,Sunday,24,Verano,0.319703477443609,0.01664890350877193,0.03968993604523496,15.147727272727273,0.001973277417027417
CDMX,2023-06-19,2023,6,0,Monday,25,Verano,0.2979514933166249,0.018188453875702327,0.03866606378223226,14.087636784511785,0.001466353858130174
CDMX,2023-06-20,2023,6,1,Tuesday,25,Verano,0.3086156015037594,0.019718560084852656,0.04173717963799486,19.734259259259257,0.0026107299498746867
CDMX,2023-06-21,2023,6,2,Wednesday,25,Verano,0.3403105158730159,0.0198010477582846,0.03547961956521739,17.06388888888889,0.0014048611111111113
CDMX,2023-06-22,2023,6,3,Thursday,25,Verano,0.2955948203842941,0.017338206627680312,0.03693219363667733,20.87503306878307,0.0012660870927318298
CDMX,2023-06-23,2023,6,4,Friday,25,Verano,0.26307842522974106,0.014726900584795323,0.03719672266139657,17.8349041005291,0.001123887844611529
CDMX,2023-06-24,2023,6,5,Saturday,25,Verano,0.20434821428571429,0.012305592105263158,0.0328713768115942,11.602513227513228,0.0012745039682539683
CDMX,2023-06-25,2023,6,6,Sunday,25,Verano,0.14797619047619048,0.0076625,0.028468976449275363,7.135912698412699,0.0008571428571428572
CDMX,2023-06-26,2023,6,0,Monday,26,Verano,0.3479470029239766,0.018521393762183237,0.020376133226676706,10.067609126984127,0.00107796574770259
CDMX,2023-06-27,2023,6,1,Tuesday,26,Verano,0.3755671063381493,0.02045310529182433,0.03297556901765283,15.48139880952381,0.0019130718954248366
CDMX,2023-06-28,2023,6,2,Wednesday,26,Verano,0.35677579365079365,0.019634126984126987,0.027175214371980682,13.862433862433862,0.0012770562770562772
CDMX,2023-06-29,2023,6,3,Thursday,26,Verano,0.40740674603174604,0.01934325396825397,0.020671666666666668,10.670138888888888,0.0013768939393939393
CDMX,2023-06-30,2023,6,4,Friday,26,Verano,0.29243749999999996,0.01410138888888889,0.01908798611111111,6.576736111111111,0.0010272366522366524
CDMX,2023-07-01,2023,7,5,Saturday,26,Verano,0.36886363636363634,0.018871212121212122,0.02625641025641026,12.635763888888889,0.0011539855072463768
CDMX,2023-07-02,2023,7,6,Sunday,26,Verano,0.24411435786435787,0.013868957431457432,0.035975524475524476,10.77790404040404,0.0014598978919631094
CDMX,2023-07-03,2023,7,0,Monday,27,Verano,0.3469723440545809,0.019808764353694695,0.03594086207572621,18.667045454545455,0.0037892174453513466
CDMX,2023-07-04,2023,7,1,Tuesday,27,Verano,0.32676190476190475,0.0186359126984127,0.040517025966183576,23.974242424242423,0.0071188311688311695
CDMX,2023-07-05,2023,7,2,Wednesday,27,Verano,0.2937599206349206,0.01760257034632035,0.033921203274382625,23.00852272727273,0.00656028373800113
CDMX,2023-07-06,2023,7,3,Thursday,27,Verano,0.3218767135642136,0.01841502192982456,0.029493751791686576,14.469444444444443,0.0015110569985569986
CDMX,2023-07-07,2023,7,4,Friday,27,Verano,0.4190459956709957,0.021300819757727654,0.022097143719806766,12.565067340067339,0.003734808137768664
CDMX,2023-07-08,2023,7,5,Saturday,27,Verano,0.32299873737373735,0.018199801587301587,0.03290630132850242,18.235164141414142,0.0034752886002886005
CDMX,2023-07-09,2023,7,6,Sunday,27,Verano,0.2967334570191713,0.015298961689939135,0.03338848892653241,11.37483164983165,0.0011400948258091115
CDMX,2023-07-10,2023,7,0,Monday,28,Verano,0.34912211399711396,0.018498203842940684,0.025304071381517034,12.006630291005292,0.0012966810966810968
CDMX,2023-07-11,2023,7,1,Tuesday,28,Verano,0.425981606478317,0.022493539404065722,0.029605239898989902,14.192013888888889,0.002413300612642718
CDMX,2023-07-12,2023,7,2,Wednesday,28,Verano,0.44953612687765165,0.023433968653250776,0.0304093032827166,14.44136604136604,0.0018733660130718956
CDMX,2023-07-13,2023,7,3,Thursday,28,Verano,0.3627668650793651,0.020607919103313842,0.032181888371290546,13.024284511784513,0.002659330618212197
CDMX,2023-07-14,2023,7,4,Friday,28,Verano,0.3368269867777393,0.019518376440488476,0.033599357738264383,13.684935666185666,0.0027536155660430046
CDMX,2023-07-15,2023,7,5,Saturday,28,Verano,0.31994949494949493,0.018130555555555556,0.03837121212121212,17.88030303030303,0.0035952380952380954
CDMX,2023-07-16,2023,7,6,Sunday,28,Verano,0.20835497835497838,0.013409429824561404,0.03510376082251082,12.513708513708513,0.0013762426900584795
CDMX,2023-07-17,2023,7,0,Monday,29,Verano,0.29045227652464495,0.01656907894736842,0.03199919068504595,12.616498316498316,0.0033978113175094603
CDMX,2023-07-18,2023,7,1,Tuesday,29,Verano,0.29966191417278376,0.01785027958152958,0.03215163572840204,14.38036616161616,0.0014611894319131163
CDMX,2023-07-19,2023,7,2,Wednesday,29,Verano,0.2799457227555054,0.016766193419153946,0.030167528350272917,14.946935703185703,0.0031520002658160552
CDMX,2023-07-20,2023,7,3,Thursday,29,Verano,0.2521403573781291,0.01583522021456804,0.03189717144268775,12.730890637140638,0.003233369408369409
CDMX,2023-07-21,2023,7,4,Friday,29,Verano,0.3993845971359558,0.021008656048058225,0.027435208333333336,14.505982905982906,0.0047135283345881174
CDMX,2023-07-22,2023,7,5,Saturday,29,Verano,0.3194882246376812,0.01784002289980551,0.025526666666666666,13.217268842268842,0.001077239789196311
CDMX,2023-07-23,2023,7,6,Sunday,29,Verano,0.24891983695652176,0.013261363636363635,0.02417,10.003205128205128,0.0020942028985507246
CDMX,2023-07-24,2023,7,0,Monday,30,Verano,0.2623715415019763,0.015719285243741766,0.024236237922705312,9.06112567987568,0.0014484087772131252
CDMX,2023-07-25,2023,7,1,Tuesday,30,Verano,0.37300852730200557,0.02015685658205681,0.026102753623188407,16.54079254079254,0.0017160563835478026
CDMX,2023-07-26,2023,7,2,Wednesday,30,Verano,0.442613920341037,0.023721603456929544,0.027532623282514587,18.21073717948718,0.001920218633705476
CDMX,2023-07-27,2023,7,3,Thursday,30,Verano,0.5476192606020982,0.02753170444147888,0.017433385093167702,19.662049755799757,0.0060169670207264195
CDMX,2023-07-28,2023,7,4,Friday,30,Verano,0.4664998490338164,0.025032847888826152,0.025351840415019766,16.793362193362196,0.0015862154150197629
CDMX,2023-07-29,2023,7,5,Saturday,30,Verano,0.4223931571146245,0.02126939817428948,0.028472013888888887,15.199748168498168,0.0018326549658071397
CDMX,2023-07-30,2023,7,6,Sunday,30,Verano,0.30491092995169083,0.015141304347826089,0.01922903846153846,8.163257575757575,0.0011868412384716733
CDMX,2023-07-31,2023,7,0,Monday,31,Verano,0.3073943236714976,0.01621681488801054,0.02121811965811966,9.289364339364338,0.0011988636363636366
CDMX,2023-08-01,2023,8,1,Tuesday,31,Verano,0.34237091334118186,0.017735830114874233,0.024624229595728454,10.073169191919192,0.0011123607397504458
CDMX,2023-08-02,2023,8,2,Wednesday,31,Verano,0.32883621933621937,0.017103082358674464,0.027887301587301586,8.966698232323232,0.001144537480063796
CDMX,2023-08-03,2023,8,3,Thursday,31,Verano,0.4213769414065467,0.021277815760807246,0.025228445165945166,14.449689199689198,0.00131763531303005
CDMX,2023-08-04,2023,8,4,Friday,31,Verano,0.3583660524417103,0.015365094312578834,0.015279870718050067,7.647376003626004,0.0012135390559732666
CDMX,2023-08-05,2023,8,5,Saturday,31,Verano,0.37444173881673876,0.016209758771929827,0.026094806763285027,13.574305555555554,0.0015188492063492067
CDMX,2023-08-06,2023,8,6,Sunday,31,Verano,0.2508143939393939,0.01195,0.030507472826086957,5.831628787878788,0.0010890151515151516
CDMX,2023-08-07,2023,8,0,Monday,32,Verano,0.37001154401154396,0.018287223368879717,0.03163589309241483,12.530765993265994,0.003121374458874459
CDMX,2023-08-08,2023,8,1,Tuesday,32,Verano,0.3590052746244697,0.018674346405228758,0.03909156223893066,11.977651515151514,0.0014025259226497619
CDMX,2023-08-09,2023,8,2,Wednesday,32,Verano,0.2819169799498747,0.01715300925925926,0.038858229029424686,10.785037878787877,0.0016201479076479077
CDMX,2023-08-10,2023,8,3,Thursday,32,Verano,0.3808988095238095,0.022843652534113062,0.03711397946859903,13.616383616383617,0.001494318181818182
CDMX,2023-08-11,2023,8,4,Friday,32,Verano,0.5211558409913674,0.02765387050653595,0.04052384441216678,18.485001803751803,0.0019067964865371989
CDMX,2023-08-12,2023,8,5,Saturday,32,Verano,0.36416788499025343,0.022348073257080613,0.037457251082251085,15.829326923076922,0.002554824561403509
CDMX,2023-08-13,2023,8,6,Sunday,32,Verano,0.3149342105263158,0.01853921568627451,0.038392496392496395,14.707799145299147,0.0014298245614035086
CDMX,2023-08-14,2023,8,0,Monday,33,Verano,0.2702587862630432,0.016220373237014103,0.02444206349206349,9.805361305361306,0.0013866959064327486
CDMX,2023-08-15,2023,8,1,Tuesday,33,Verano,0.254125,0.01505099042540993,0.019153820816864297,10.195474664224664,0.0011072368421052633
CDMX,2023-08-16,2023,8,2,Wednesday,33,Verano,0.3958556358215801,0.019169533310400184,0.015507447926469665,9.639766483516484,0.0009991185070519436
CDMX,2023-08-17,2023,8,3,Thursday,33,Verano,0.43862463450292394,0.021368413886022244,0.01742007418909593,11.132527195027194,0.001344785575048733
CDMX,2023-08-18,2023,8,4,Friday,33,Verano,0.4908272417153996,0.025510910446049764,0.021331287643515908,16.664484126984128,0.0021312320834766655
CDMX,2023-08-19,2023,8,5,Saturday,33,Verano,0.4250877192982456,0.022985623781676415,0.026519480519480523,16.214194139194138,0.0014225877192982456
CDMX,2023-08-20,2023,8,6,Sunday,33,Verano,0.2520899470899471,0.012452380952380953,0.023585034013605444,19.41025641025641,0.004033613445378152
CDMX,2023-08-21,2023,8,0,Monday,34,Verano,0.2973393246187364,0.016044798474945533,0.02351855158730159,13.114389083139082,0.0018488051470588237
CDMX,2023-08-22,2023,8,1,Tuesday,34,Verano,0.31328295206971674,0.0169520697167756,0.027911435786435786,9.501602564102564,0.0015442708333333335
CDMX,2023-08-23,2023,8,2,Wednesday,34,Verano,0.28841336465141615,0.015240807927703244,0.024081402864869688,8.796717171717171,0.001096047794117647
CDMX,2023-08-24,2023,8,3,Thursday,34,Verano,0.21262118736383442,0.012624455337690632,0.02037755270092227,6.39376295001295,0.0010343137254901962
CDMX,2023-08-25,2023,8,4,Friday,34,Verano,0.2595955882352941,0.014965090550108933,0.023471320346320348,10.237956487956488,0.0017364479417497994
CDMX,2023-08-26,2023,8,5,Saturday,34,Verano,0.31707142857142856,0.017181405895691608,0.029826666666666668,20.327380952380953,0.003929705215419501
CDMX,2023-08-27,2023,8,6,Sunday,34,Verano,0.20071162280701757,0.011357837301587301,0.024987569444444444,10.852945665445665,0.0031276785714285716
CDMX,2023-08-28,2023,8,0,Monday,35,Verano,0.33822589152620114,0.01689022904483431,0.023498514492753624,13.017132173382173,0.0017568904901141744
CDMX,2023-08-29,2023,8,1,Tuesday,35,Verano,0.332359649122807,0.01814920634920635,0.03681348731884058,13.821275946275946,0.006214195526695527
CDMX,2023-08-30,2023,8,2,Wednesday,35,Verano,0.3616934697855751,0.02035873015873016,0.04220270833333333,15.644803113553115,0.0016105699855699857
CDMX,2023-08-31,2023,8,3,Thursday,35,Verano,0.4293309663046505,0.021583198051948055,0.03563139074693423,24.668231074481074,0.0020159710458623505
CDMX,2023-09-01,2023,9,4,Friday,35,Otoño,0.47353046577482666,0.02244135826579436,0.03733670807453417,28.424800893550895,0.007035320373208572
CDMX,2023-09-02,2023,9,5,Saturday,35,Otoño,0.29287968975468975,0.017309163059163062,0.038963333333333336,15.974816849816849,0.0016416337285902506
CDMX,2023-09-03,2023,9,6,Sunday,35,Otoño,0.30230447330447335,0.015844606782106783,0.039316875,16.02705280830281,0.0015281620553359687
CDMX,2023-09-04,2023,9,0,Monday,36,Otoño,0.4385574494949495,0.019988690476190476,0.0297322702991453,14.329708485958486,0.0012834690893901422
CDMX,2023-09-05,2023,9,1,Tuesday,36,Otoño,0.43338654401154403,0.021273448773448778,0.025335844481605353,12.756143162393164,0.002312770562770563
CDMX,2023-09-06,2023,9,2,Wednesday,36,Otoño,0.44111111111111106,0.022388888888888892,0.025152173913043478,14.7551510989011,0.0019693452380952384
CDMX,2023-09-07,2023,9,3,Thursday,36,Otoño,0.3651759259259259,0.017695593149540518,0.032195797258297264,14.46872224997225,0.0012203282828282828
CDMX,2023-09-08,2023,9,4,Friday,36,Otoño,0.25952083333333337,0.014088706140350878,0.028853354978354978,10.202772921522921,0.001472123015873016
CDMX,2023-09-09,2023,9,5,Saturday,36,Otoño,0.22171990740740743,0.012833004385964915,0.03298781565656566,10.288582944832944,0.0016190476190476191
CDMX,2023-09-10,2023,9,6,Sunday,36,Otoño,0.15986111111111112,0.009552083333333334,0.0315,7.1439393939393945,0.0009107142857142859
CDMX,2023-09-11,2023,9,0,Monday,37,Otoño,0.26293113425925924,0.014236269493177389,0.03431962481962482,9.066161616161617,0.003849566624895573
CDMX,2023-09-12,2023,9,1,Tuesday,37,Otoño,0.28638157894736843,0.0166030701754386,0.03627156659765356,10.831829975579977,0.0015616697994987468
CDMX,2023-09-13,2023,9,2,Wednesday,37,Otoño,0.3225383022774327,0.01922852369017783,0.04353620958751393,19.96245421245421,0.007244737750172534
CDMX,2023-09-14,2023,9,3,Thursday,37,Otoño,0.4025752556622122,0.022918347953216376,0.03863503925120773,22.368360805860807,0.011287671748541313
CDMX,2023-09-15,2023,9,4,Friday,37,Otoño,0.41755434782608697,0.022518939393939397,0.02695788461538462,21.756043956043957,0.004535984848484849
CDMX,2023-09-16,2023,9,5,Saturday,37,Otoño,0.3501383399209486,0.0171962481962482,0.027764038461538465,24.425595238095237,0.003722763347763348
CDMX,2023-09-17,2023,9,6,Sunday,37,Otoño,0.3105286561264822,0.01692893217893218,0.03119974358974359,20.434554334554335,0.0069761002886002885
CDMX,2023-09-18,2023,9,0,Monday,38,Otoño,0.3442440711462451,0.019301136363636364,0.02550423076923077,16.775396825396825,0.0027711038961038964
CDMX,2023-09-19,2023,9,1,Tuesday,38,Otoño,0.3601812888198758,0.019838659147869676,0.0301149358974359,12.68148656898657,0.0015214646464646467
CDMX,2023-09-20,2023,9,2,Wednesday,38,Otoño,0.3692982621243491,0.018280149711399712,0.029171891025641026,12.507554945054943,0.0013405212842712844
CDMX,2023-09-21,2023,9,3,Thursday,38,Otoño,0.35881505270092223,0.019176497113997115,0.034688076923076926,16.2360347985348,0.003821518759018759
CDMX,2023-09-22,2023,9,4,Friday,38,Otoño,0.2839294733044733,0.016066197691197694,0.03382269230769231,14.606487262737263,0.0031401515151515155
CDMX,2023-09-23,2023,9,5,Saturday,38,Otoño,0.35411075036075035,0.0170225468975469,0.02710730769230769,14.901976495726496,0.004964015151515152
CDMX,2023-09-24,2023,9,6,Sunday,38,Otoño,0.3074976186380985,0.015027317821067823,0.02540730583426236,9.549155011655012,0.0035226622427280327
CDMX,2023-09-25,2023,9,0,Monday,39,Otoño,0.3053992213478959,0.01544154135338346,0.02388771715904868,9.030089355089356,0.0013309889306599833
CDMX,2023-09-26,2023,9,1,Tuesday,39,Otoño,0.2234780701754386,0.014273142610313663,0.029851547364672368,9.626869658119658,0.00107046783625731
CDMX,2023-09-27,2023,9,2,Wednesday,39,Otoño,0.32884234424995296,0.01796506987164882,0.030167463793922128,12.678729603729602,0.0026664411976911975
CDMX,2023-09-28,2023,9,3,Thursday,39,Otoño,0.32761122400038306,0.018521764164198377,0.02976593775789428,13.00189393939394,0.0015790565428723325
CDMX,2023-09-29,2023,9,4,Friday,39,Otoño,0.30154543886065627,0.01739636211741475,0.03270082619675011,16.271464646464647,0.0014894912470570368
CDMX,2023-09-30,2023,9,5,Saturday,39,Otoño,0.32286525974025976,0.017291765873015875,0.034133234519104085,19.1947601010101,0.002128571428571429
CDMX,2023-10-01,2023,10,6,Sunday,39,Otoño,0.25654589371980674,0.012865424430641823,0.03790730158730159,18.595328282828284,0.002003764351590439
CDMX,2023-10-02,2023,10,0,Monday,40,Otoño,0.3526778656126482,0.017964517065060543,0.02836998188405797,16.417550505050503,0.001544764414329632
CDMX,2023-10-03,2023,10,1,Tuesday,40,Otoño,0.4200625745027919,0.020453078925905015,0.023025531135531133,13.254755892255892,0.0011638967312880358
CDMX,2023-10-04,2023,10,2,Wednesday,40,Otoño,0.49932367149758455,0.02203449577294686,0.028006944444444445,14.709848484848486,0.0012053894927536231
CDMX,2023-10-05,2023,10,3,Thursday,40,Otoño,0.46757589481774264,0.02064546277997365,0.028434468694885362,15.359120046620047,0.0044589097496706195
CDMX,2023-10-06,2023,10,4,Friday,40,Otoño,0.28692775974025975,0.014310023163970531,0.028392229633289415,9.07484217171717,0.001229052951879039
CDMX,2023-10-07,2023,10,5,Saturday,40,Otoño,0.27459439111613027,0.013075828157349896,0.026356135046611235,6.008217592592593,0.0011413110698824985
CDMX,2023-10-08,2023,10,6,Sunday,40,Otoño,0.2991130736714976,0.013231053743961352,0.027573743386243386,6.807291666666667,0.0011296897546897548
CDMX,2023-10-09,2023,10,0,Monday,41,Otoño,0.39456597222222217,0.016889643719806766,0.016936054300637635,7.751851851851852,0.0011950757575757576
CDMX,2023-10-10,2023,10,1,Tuesday,41,Otoño,0.3208653793368467,0.012128599033816426,0.015338789682539683,4.320585317460318,0.0010258928571428572
CDMX,2023-10-11,2023,10,2,Wednesday,41,Otoño,0.3041435413921827,0.010131709401709403,0.01360101372924649,4.183564814814814,0.0010384920634920636
CDMX,2023-10-12,2023,10,3,Thursday,41,Otoño,0.541477288412071,0.019150029644268776,0.023097622062112005,9.9743265993266,0.0014897347535505433
CDMX,2023-10-13,2023,10,4,Friday,41,Otoño,0.6142564527260179,0.025004610636277305,0.03015185185185185,18.53716491841492,0.0026778656126482214
CDMX,2023-10-14,2023,10,5,Saturday,41,Otoño,0.37965705128205124,0.01888069800569801,0.0237463122605364,13.111340048840049,0.001430138888888889
CDMX,2023-10-15,2023,10,6,Sunday,41,Otoño,0.21387564102564102,0.011398088793922128,0.026792528735632187,5.4542297979797985,0.0009466666666666667
CDMX,2023-10-16,2023,10,0,Monday,42,Otoño,0.30289187337421036,0.017255830468846774,0.0253301846939778,6.082202404077404,0.001190896739130435
CDMX,2023-10-17,2023,10,1,Tuesday,42,Otoño,0.4262685688405797,0.0235780608974359,0.029569541370187923,24.911210317460316,0.007752552700922267
CDMX,2023-10-18,2023,10,2,Wednesday,42,Otoño,0.575854191370224,0.03051000937468329,0.030405942264419273,20.03235080891331,0.008058015324047933
CDMX,2023-10-19,2023,10,3,Thursday,42,Otoño,0.49814331200200773,0.027629627594627598,0.03460858189429618,18.318824404761905,0.005516991028295377
CDMX,2023-10-20,2023,10,4,Friday,42,Otoño,0.35802858750548966,0.025108189102564103,0.030492559523809526,15.340625000000001,0.009331805555555557
CDMX,2023-10-21,2023,10,5,Saturday,42,Otoño,0.49902098429951697,0.025928194444444445,0.03781018518518519,22.234895833333336,0.007145908816425121
CDMX,2023-10-22,2023,10,6,Sunday,42,Otoño,0.42547569444444444,0.02225769230769231,0.04245648604269294,18.55902777777778,0.002905277777777778
CDMX,2023-10-23,2023,10,0,Monday,43,Otoño,0.4302513586956522,0.022500866545893724,0.034950914055080724,17.947718253968254,0.001960364514712341
CDMX,2023-10-24,2023,10,1,Tuesday,43,Otoño,0.45033608054639235,0.022828111275801494,0.025503422364672363,18.42063492063492,0.0015521829318024972
CDMX,2023-10-25,2023,10,2,Wednesday,43,Otoño,0.4802002807372516,0.019689277686145538,0.008134681803703544,14.859719100344101,0.0018411359838991419
CDMX,2023-10-26,2023,10,3,Thursday,43,Otoño,0.4168568154369785,0.016341156126482213,0.013142564102564104,9.64936174936175,0.0014174077733860346
CDMX,2023-10-27,2023,10,4,Friday,43,Otoño,0.40259517731664474,0.01843013990840078,0.01916188271604938,14.487732753357754,0.0014736652236652236
CDMX,2023-10-28,2023,10,5,Saturday,43,Otoño,0.2905128205128205,0.016989722222222226,0.026815578817733988,12.927678571428572,0.0017527777777777778
CDMX,2023-10-29,2023,10,6,Sunday,43,Otoño,0.3711557692307692,0.01918465277777778,0.02989419129720854,17.78263888888889,0.002667916666666667
CDMX,2023-10-30,2023,10,0,Monday,44,Otoño,0.4285051282051282,0.022800625,0.028850696344949217,19.605753968253968,0.0071244444444444445
CDMX,2023-10-31,2023,10,1,Tuesday,44,Otoño,0.4382776556776557,0.02251996204278813,0.03264963379988011,16.8859375,0.004825699228307924
CDMX,2023-11-01,2023,11,2,Wednesday,44,Otoño,0.38655609822276493,0.023067841880341885,0.02324556992337165,27.132986111111112,0.009927569444444445
CDMX,2023-11-02,2023,11,3,Thursday,44,Otoño,0.37552744708994706,0.023733024691358028,0.024672222222222224,21.325347222222224,0.00971474358974359
CDMX,2023-11-03,2023,11,4,Friday,44,Otoño,0.38774623524623525,0.023313812915479584,0.022620255199781062,17.751860119047617,0.008145277777777777
CDMX,2023-11-04,2023,11,5,Saturday,44,Otoño,0.3226056505223172,0.021380641025641026,0.025785632183908048,20.866046626984126,0.007024791666666666
CDMX,2023-11-05,2023,11,6,Sunday,44,Otoño,0.3868219848053181,0.022835945512820515,0.031054166666666664,17.703968253968252,0.009445537988581469
CDMX,2023-11-06,2023,11,0,Monday,45,Otoño,0.433917326546003,0.025409679487179485,0.03408326149425287,23.791666666666668,0.010050116959064328
CDMX,2023-11-07,2023,11,1,Tuesday,45,Otoño,0.5083282051282051,0.028082825854700857,0.033235956618464964,20.614484126984127,0.008130486111111111
CDMX,2023-11-08,2023,11,2,Wednesday,45,Otoño,0.4769791073124407,0.026329658119658123,0.035117074527252504,19.882291666666667,0.007171415239350023
CDMX,2023-11-09,2023,11,3,Thursday,45,Otoño,0.5227887226970561,0.02843503623188406,0.031538532341931956,19.386952457264957,0.0027164855072463767
CDMX,2023-11-10,2023,11,4,Friday,45,Otoño,0.606258920940171,0.029320347222222223,0.031065806878306877,27.76402625152625,0.0020265425999121656
CDMX,2023-11-11,2023,11,5,Saturday,45,Otoño,0.3043424823633157,0.018297564102564102,0.026168332097392166,19.100579975579976,0.002358461538461539
CDMX,2023-11-12,2023,11,6,Sunday,45,Otoño,0.32051742349361395,0.014384528170242458,0.024539578367498278,13.172161172161173,0.0031019352869352873
CDMX,2023-11-13,2023,11,0,Monday,46,Otoño,0.37233024691358024,0.01778995811287478,0.017431586021505376,18.985538766788768,0.005470064102564103
CDMX,2023-11-14,2023,11,1,Tuesday,46,Otoño,0.3251825795346629,0.017462939051689053,0.013191062735294754,14.683917702667701,0.004395140050167224
CDMX,2023-11-15,2023,11,2,Wednesday,46,Otoño,0.437772792022792,0.02194721289512956,0.020442733990147784,15.905982905982905,0.005026655982905983
CDMX,2023-11-16,2023,11,3,Thursday,46,Otoño,0.7376427469135803,0.03600348932676519,0.02400801971326165,19.528769841269842,0.00851792497625831
CDMX,2023-11-17,2023,11,4,Friday,46,Otoño,0.7961998456790124,0.03637228607918263,0.025807003151649983,21.508173076923075,0.006322117758784426
CDMX,2023-11-18,2023,11,5,Saturday,46,Otoño,0.6273287156497337,0.03240554683411826,0.026751704589881933,17.00026085026085,0.0071675593542260205
CDMX,2023-11-19,2023,11,6,Sunday,46,Otoño,0.7770493903180685,0.030869318952652283,0.03202393381682175,18.567307692307693,0.004052371794871795
CDMX,2023-11-20,2023,11,0,Monday,47,Otoño,0.6685596264367817,0.029501047178130513,0.039924988977072313,26.069978632478634,0.0018481718898385568
CDMX,2023-11-21,2023,11,1,Tuesday,47,Otoño,0.5915820947839064,0.028030165624096787,0.03061700093887594,25.4193272005772,0.005083958776730516
